No.,保険会社,保険商品,保険料,保険期間---払込期間,特　徴,付加済
11,ソニー生命保険,家族収入保険（最低支払保証期間２年・非喫煙者優良体保険料率）,"3,280円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
12,ネオファースト生命保険株式会社,ネオdeしゅうほ(年金支払保証期間2年・非喫煙者健康体) 特定疾病保険料払込免除特約(2018)Ⅲ型,"3,284円","65歳
65歳払","年金月額：10万円
年金支払保証期間：2年
※特定疾病保険料払込免除特約(2018)Ⅲ型付加
※非喫煙者健康体保険料率",P免
13,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年・非喫煙者健康体・P免あり）,"3,290円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
14,メディケア生命保険（住友生命グループ）,メディフィット収入保障　非喫煙者優良体料率　年金支払保証期間2年　３大疾病保険料払込免除特約あり,"3,294円","65歳満了
65歳満了","収入保障年金：月額10万円
高度障害年金：月額10万円
年金支払保証期間：2年
＊非喫煙者優良体料率
＊３大疾病保険料払込免除特約あり
上皮内がんでも、以後の保険料はいただきません。",P免
15,Ｔ＆Ｄフィナンシャル生命,家計にやさしい収入保障 非喫煙者健康体保険料率　特定疾病保険料払込免除ワイド特則,"3,390円","65歳満了
65歳満了","遺族年金（高度障害年金）：月額10万円
確定保証期間：2年
【特定疾病保険料払込免除ワイド特則適用】",P免
16,三井住友海上あいおい生命保険（株）,新収入保障(Ⅰ型)(最低支払保証期間2年)(SD非喫煙者優良体),"3,400円","65歳満了
65歳満了","※SD非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
17,三井住友海上あいおい生命保険（株）,新収入保障(Ⅰ型)(最低支払保証期間2年)(非喫煙者優良体),"3,470円","65歳満了
65歳満了","※非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
18,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年逓減払込・非喫煙者健康体）,"3,470円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
19,メットライフ生命保険株式会社,マイディアレスト(非喫煙保険料率　確定保証期間2年),"3,540円","65歳
65歳満了","※この商品は基本コース(Ⅰ型)です
遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
20,ソニー生命保険,家族収入保険（最低支払保証期間２年・非喫煙者優良体保険料率）,"3,618円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
21,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年逓減払込・非喫煙者健康体・P免あり）,"3,680円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
22,マニュライフ生命保険株式会社,こだわり収入保障(無解約返戻金型),"3,740円","65歳
65歳満了","※優良体保険料率
遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
23,三井住友海上あいおい生命保険（株）,新収入保障(Ⅰ型)(最低支払保証期間2年)(SD非喫煙者標準体),"3,740円","65歳満了
65歳満了","※SD非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
24,三井住友海上あいおい生命保険（株）,新収入保障(Ⅰ型)(最低支払保証期間2年)(非喫煙者標準体),"3,800円","65歳満了
65歳満了","※非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
25,メディケア生命保険（住友生命グループ）,メディフィット収入保障　非喫煙者標準体料率　年金支払保証期間2年,"3,856円","65歳満了
65歳満了","収入保障年金：月額10万円
高度障害年金：月額10万円
年金支払保証期間：2年
＊非喫煙者標準体料率",
26,アクサダイレクト生命保険株式会社,アクサダイレクトの収入保障２ 年金支払保証期間２年,"3,940円","65歳満了
65歳満了","死亡年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
27,ソニー生命保険,家族収入保険（最低支払保証期間２年・非喫煙者標準体保険料率）,"3,960円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
28,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年・非喫煙者標準体）,"3,960円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
29,Ｔ＆Ｄフィナンシャル生命,家計にやさしい収入保障,"4,050円","65歳満了
65歳満了","遺族年金（高度障害年金）：月額10万円
確定保証期間：2年",
30,マニュライフ生命保険株式会社,こだわり収入保障(無解約返戻金型),"4,070円","65歳
65歳満了","※優良体保険料率　特定疾病保険料払込免除
遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
31,マニュライフ生命保険株式会社,こだわり収入保障(無解約返戻金型),"4,090円","65歳
65歳満了","※非喫煙者保険料率
遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
32,三井住友海上あいおい生命保険（株）,新収入保障(Ⅰ型)(最低支払保証期間2年)(SD非喫煙者標準体),"4,190円","65歳満了
65歳満了","※SD非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
33,三井住友海上あいおい生命保険（株）,新収入保障(Ⅰ型)(最低支払保証期間2年)(非喫煙者標準体),"4,250円","65歳満了
65歳満了","※非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
34,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年・非喫煙者標準体・P免あり）,"4,250円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
35,メディケア生命保険（住友生命グループ）,メディフィット収入保障　非喫煙者標準体料率　年金支払保証期間2年　３大疾病保険料払込免除特約あり,"4,269円","65歳満了
65歳満了","収入保障年金：月額10万円
高度障害年金：月額10万円
年金支払保証期間：2年
＊非喫煙者標準体料率
＊３大疾病保険料払込免除特約あり
上皮内がんでも、以後の保険料はいただきません。",P免
36,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年）,"4,310円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
37,ソニー生命保険,家族収入保険（最低支払保証期間２年・非喫煙者標準体保険料率）,"4,368円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
38,東京海上日動あんしん生命,家計保障定期保険NEO(最低支払保証期間2年・非喫煙者保険料率適用),"4,400円","65歳まで
65歳まで","＊非喫煙者保険料率適用
遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",
39,マニュライフ生命保険株式会社,こだわり収入保障(無解約返戻金型),"4,450円","65歳
65歳満了","※非喫煙者保険料率　特定疾病保険料払込免除
遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
40,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年逓減払込・非喫煙者標準体）,"4,460円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
41,三井住友海上あいおい生命保険（株）,新収入保障(Ⅰ型)(最低支払保証期間2年)(標準体),"4,500円","65歳満了
65歳満了","※標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
42,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(SD非喫煙者優良体),"4,520円","65歳満了
65歳満了","※SD非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",
43,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(非喫煙者優良体),"4,580円","65歳満了
65歳満了","※非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",
44,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年・P免あり）,"4,620円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
45,メディケア生命保険（住友生命グループ）,メディフィット収入保障　喫煙者料率　年金支払保証期間2年,"4,728円","65歳満了
65歳満了","収入保障年金：月額10万円
高度障害年金：月額10万円
年金支払保証期間：2年
＊喫煙者料率",
46,ソニー生命保険,家族収入保険（最低支払保証期間２年）,"4,740円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
47,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年逓減払込・非喫煙者標準体・P免あり）,"4,740円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
48,Ｔ＆Ｄフィナンシャル生命,家計にやさしい収入保障　特定疾病保険料払込免除ワイド特則,"4,810円","65歳満了
65歳満了","遺族年金（高度障害年金）：月額10万円
確定保証期間：2年
【特定疾病保険料払込免除ワイド特則適用】",P免
49,東京海上日動あんしん生命,家計保障定期保険NEO(最低支払保証期間2年・非喫煙者保険料率適用) 特定疾病保険料払込免除特則付加,"4,860円","65歳まで
65歳まで","＊非喫煙者保険料率適用
遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",P免
50,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年逓減払込）,"4,860円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
51,メットライフ生命保険株式会社,マイディアレスト(喫煙保険料率　確定保証期間2年),"4,970円","65歳
65歳満了","※この商品は基本コース(Ⅰ型)です
遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
52,東京海上日動あんしん生命,家計保障定期保険NEO(最低支払保証期間2年),"4,990円","65歳まで
65歳まで","＊標準料率
遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",
53,三井住友海上あいおい生命保険（株）,新収入保障(Ⅰ型)(最低支払保証期間2年)(標準体),"5,080円","65歳満了
65歳満了","※標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
54,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(SD非喫煙者優良体),"5,130円","65歳満了
65歳満了","※SD非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",P免
55,ネオファースト生命保険株式会社,ネオdeしゅうほ(年金支払保証期間2年・標準体),"5,132円","65歳
65歳払","年金月額：10万円
年金支払保証期間：2年
※標準体保険料率",
56,損保ジャパン日本興亜ひまわり生命保険株式会社,リンククロス じぶんと家族のお守り（最低保証2年逓減払込・P免あり）,"5,160円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
57,ソニー生命保険,生活保障特則14付家族収入保険（最低支払保証期間２年・非喫煙者優良体保険料率）,"5,180円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
58,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(非喫煙者優良体),"5,190円","65歳満了
65歳満了","※非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",P免
59,FWD富士生命保険株式会社,FWD収入保障〔喫煙者標準体/最低支払保証期間2年〕,"5,196円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",
60,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(SD非喫煙者標準体),"5,200円","65歳満了
65歳満了","※SD非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",
61,ソニー生命保険,家族収入保険（最低支払保証期間２年）,"5,228円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
62,メディケア生命保険（住友生命グループ）,メディフィット収入保障　喫煙者料率　年金支払保証期間2年　３大疾病保険料払込免除特約あり,"5,234円","65歳満了
65歳満了","収入保障年金：月額10万円
高度障害年金：月額10万円
年金支払保証期間：2年
＊喫煙者料率
＊３大疾病保険料払込免除特約あり
上皮内がんでも、以後の保険料はいただきません。",P免
63,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(非喫煙者標準体),"5,260円","65歳満了
65歳満了","※非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",
64,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(SD非喫煙者優良体),"5,470円","65歳満了
65歳満了","※SD非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",
65,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(非喫煙者優良体),"5,520円","65歳満了
65歳満了","※非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",
66,ネオファースト生命保険株式会社,ネオdeしゅうほ(年金支払保証期間2年・標準体) 特定疾病保険料払込免除特約(2018)Ⅰ型,"5,610円","65歳
65歳払","年金月額：10万円
年金支払保証期間：2年
※特定疾病保険料払込免除特約(2018)Ⅰ型付加
※標準体保険料率",P免
67,東京海上日動あんしん生命,家計保障定期保険NEO(最低支払保証期間2年) 特定疾病保険料払込免除特則付加,"5,690円","65歳まで
65歳まで","＊標準料率
遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",P免
68,ソニー生命保険,生活保障特則14付家族収入保険（最低支払保証期間２年・非喫煙者優良体保険料率）,"5,714円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
69,ネオファースト生命保険株式会社,ネオdeしゅうほ(年金支払保証期間2年・標準体) 特定疾病保険料払込免除特約(2018)Ⅱ型,"5,740円","65歳
65歳払","年金月額：10万円
年金支払保証期間：2年
※特定疾病保険料払込免除特約(2018)Ⅱ型付加
※標準体保険料率",P免
70,FWD富士生命保険株式会社,FWD収入保障〔喫煙者標準体/最低支払保証期間2年〕　3大疾病保険料払込免除特約Ⅱ付加,"5,758円","65歳
65歳","遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",P免
71,ソニー生命保険,生活保障特則14付家族収入保険（最低支払保証期間２年・非喫煙者標準体保険料率）,"5,860円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
72,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(SD非喫煙者標準体),"5,880円","65歳満了
65歳満了","※SD非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",P免
73,ネオファースト生命保険株式会社,ネオdeしゅうほ(年金支払保証期間2年・標準体) 特定疾病保険料払込免除特約(2018)Ⅲ型,"5,903円","65歳
65歳払","年金月額：10万円
年金支払保証期間：2年
※特定疾病保険料払込免除特約(2018)Ⅲ型付加
※標準体保険料率",P免
74,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(標準体),"5,940円","65歳満了
65歳満了","※標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",
75,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(非喫煙者標準体),"5,940円","65歳満了
65歳満了","※非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",P免
76,アフラック,GIFT（標準体保険料率/支払保証期間2年） 三大疾病保険料払込免除特約なし,"6,130円","65歳
65歳払済","家族生活保障月払年金：月額10万円
高度障害月払年金：月額10万円
確定保証期間：2年",
77,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(SD非喫煙者標準体),"6,160円","65歳満了
65歳満了","※SD非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",
78,マニュライフ生命保険株式会社,こだわり収入保障(無解約返戻金型),"6,180円","65歳
65歳満了","※標準保険料率
遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
79,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(SD非喫煙者優良体),"6,190円","65歳満了
65歳満了","※SD非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",P免
80,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(非喫煙者標準体),"6,200円","65歳満了
65歳満了","※非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",
81,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(非喫煙者優良体),"6,270円","65歳満了
65歳満了","※非喫煙者優良体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",P免
82,アフラック,GIFT（標準体保険料率/支払保証期間2年） 三大疾病保険料払込免除特約付き,"6,460円","65歳
65歳払済","家族生活保障月払年金：月額10万円
高度障害月払年金：月額10万円
確定保証期間：2年",P免
83,ソニー生命保険,生活保障特則14付家族収入保険（最低支払保証期間２年・非喫煙者標準体保険料率）,"6,464円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
84,ソニー生命保険,生活保障特則14付家族収入保険（最低支払保証期間２年・標準体）,"6,640円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",
85,三井住友海上あいおい生命保険（株）,新総合収入保障(Ⅱ型)(最低支払保証期間2年)(標準体),"6,710円","65歳満了
65歳満了","※標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：月額10万円
確定保証期間：2年",P免
86,マニュライフ生命保険株式会社,こだわり収入保障(無解約返戻金型),"6,750円","65歳
65歳満了","※標準保険料率　特定疾病保険料払込免除
遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
87,東京海上日動あんしん生命,家計保障定期保険NEO 就業不能保障プラン(最低支払保証期間2年・非喫煙者保険料率適用),"6,880円","65歳まで
65歳まで","＊非喫煙者保険料率適用
＊5疾病・重度介護家計保障特約(給付金：月額10万円/給付金支払期間2年)が付加されています。
遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",P免
88,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(標準体),"6,900円","65歳満了
65歳満了","※標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",
89,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(SD非喫煙者標準体),"6,960円","65歳満了
65歳満了","※SD非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",P免
90,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(非喫煙者標準体),"7,030円","65歳満了
65歳満了","※非喫煙者標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",P免
91,東京海上日動あんしん生命,家計保障定期保険NEO 就業不能保障プランPlus(最低支払保証期間2年・非喫煙者保険料率適用),"7,230円","65歳まで
65歳まで","＊非喫煙者保険料率適用
＊5疾病・障害・重度介護家計保障特約(給付金：月額10万円/給付金支払期間2年)が付加されています。
遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",P免
92,ソニー生命保険,生活保障特則14付家族収入保険（最低支払保証期間２年・標準体）,"7,324円","65歳
65歳満了","遺族年金：月額10万円
高度障害年金：月額10万円
確定保証期間：2年",P免
93,三井住友海上あいおい生命保険（株）,新総合収入保障ワイド(Ⅳ型)(最低支払保証期間2年)(標準体),"7,790円","65歳満了
65歳満了","※標準体保険料率
収入保障年金：月額10万円
高度障害年金：月額10万円
生活障害年金：月額10万円
生活介護年金：	月額10万円
就労不能障害年金：月額10万円
確定保証期間：2年",P免
94,東京海上日動あんしん生命,家計保障定期保険NEO 就業不能保障プラン(最低支払保証期間2年),"8,190円","65歳まで
65歳まで","＊標準料率
＊5疾病・重度介護家計保障特約(給付金：月額10万円/給付金支払期間2年)が付加されています。
遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",P免
95,東京海上日動あんしん生命,家計保障定期保険NEO 就業不能保障プランPlus(最低支払保証期間2年),"8,610円","65歳まで
65歳まで","＊標準料率
＊5疾病・障害・重度介護家計保障特約(給付金：月額10万円/給付金支払期間2年)が付加されています。
遺族年金：月額10万円
高度障害年金：月額10万円
最低支払保証期間：2年",P免
96,チューリッヒ生命,収入保障保険プレミアムDX（非喫煙優良体型） 年金支払保証期間2年,"10,240円","65歳
65歳満了","＊非喫煙優良体型
＊就業不能状態保険料払込免除特約が付加されています。
収入保障年金：月額10万円
高度障害年金：月額10万円
就業不能年金：月額10万円
年金支払保証期間：2年

※入力可能金額以上でお申込できる場合もありますので、詳細はチューリッヒ生命の設計システムにてご確認ください。",P免
97,チューリッヒ生命,収入保障保険プレミアムDX（標準体型） 年金支払保証期間2年,"13,880円","65歳
65歳満了","＊標準体型
＊就業不能状態保険料払込免除特約が付加されています。
収入保障年金：月額10万円
高度障害年金：月額10万円
就業不能年金：月額10万円
年金支払保証期間：2年

※入力可能金額以上でお申込できる場合もありますので、詳細はチューリッヒ生命の設計システムにてご確認ください。",P免
